User Address,RFP Allocation,User Type
0xcccbec1e8c3494390fb26fc08c370e44d79bc0a7,0.022297985385896200%,General Depositor/Borrower/Protocol User
0x127286438650a8c9501c5941fe48b890eca7055c,0.007521405642221390%,General Depositor/Borrower/Protocol User
0x3dd9712fbf2526af36e1e4771a50af2b30ae73d5,0.003826868574983160%,General Depositor/Borrower/Protocol User
0x519af3cb4df6b9acf0e7b84dd9fda03a0592d156,0.007520450928981610%,General Depositor/Borrower/Protocol User
0xd72c46698c8e00e034c4810ca24acd4864190ba5,0.003826244422660030%,General Depositor/Borrower/Protocol User
0xceb7ce83f16ff4b4331a290f36464cc6e90c2c64,0.003826104894540280%,General Depositor/Borrower/Protocol User
0x009f6c11e9fcdcff01eda202a90baba0134f8a59,0.003826088101567870%,General Depositor/Borrower/Protocol User
0x0ab41ae91238e043f7d1432baac95a809d2fa2ee,0.011214159882268200%,General Depositor/Borrower/Protocol User
0x7ed6ed28233d19470b4b4af3d37605b7642ce808,0.003825428133284270%,General Depositor/Borrower/Protocol User
0xb768b2927175409da5254bf4187f77cba72ecec1,0.003825388162787860%,General Depositor/Borrower/Protocol User
0x93899a2fbda6b543a8fb263430f53eac7867fcf1,0.003825246286320320%,General Depositor/Borrower/Protocol User
0xeb5a37226abe8456dbf03c0be351400e6e6cb73c,0.011213426620060000%,General Depositor/Borrower/Protocol User
0x79f5e05def0cccf3faf6656337f14a0ff1aa0e47,0.007519269607863780%,General Depositor/Borrower/Protocol User
0x7b52405200a1933d4bbfb8320746b9daeec1c19e,0.003825072251909520%,General Depositor/Borrower/Protocol User
0xf8975a57960c2b505ce392a46ac5ed0c5d432998,0.014907436355400700%,General Depositor/Borrower/Protocol User
0xef84fdc2c549c1004d3d480a83dd171551219ae2,0.003824950433129980%,General Depositor/Borrower/Protocol User
0xf333b6fce0fc8dc94ce8c820c5e644afd38e8738,0.003824816443400560%,General Depositor/Borrower/Protocol User
0x5334aea575c8bccfea58e489d9117ebdfbcea64e,0.007518864832853750%,General Depositor/Borrower/Protocol User
0x26cceabbd262333347a31deb05b206ddd01d2cdb,0.003824726303364250%,General Depositor/Borrower/Protocol User
0x35a5cd1f50fec2d6ddf57bd58c6790c995be5b9e,0.007518369371432730%,General Depositor/Borrower/Protocol User
0x71c73fa7ef8722c58cb27ad0defed16a37f6df21,0.003824068100316220%,General Depositor/Borrower/Protocol User
0x49fb279965c975e353b9d25a5b3d4c1b3a365bda,0.007517863797783570%,General Depositor/Borrower/Protocol User
0x0629d18bb5bee1e49391f48775f5b696d790e8b0,0.003823719065137750%,General Depositor/Borrower/Protocol User
0xaeeb8a17a59b2e27bf821253a31c3f025994e869,0.007517814568437620%,General Depositor/Borrower/Protocol User
0x32cb9fd13af7635cc90d0713a80188b366a28205,0.025988406810917400%,General Depositor/Borrower/Protocol User
0x85e95a823ddaf8e8216dbb0a4e2f97a3d31bbf6a,0.007517666377565880%,General Depositor/Borrower/Protocol User
0x416e6652922c5a269d248fe459465cd76b635cb8,0.007517466054846360%,General Depositor/Borrower/Protocol User
0x2df1f2ed20923d555331ecbe26e12fc3b4e48fdc,0.011211570014582400%,General Depositor/Borrower/Protocol User
0xf9355cba00c1ef4909251ccc3bf5e7a7b707cb97,0.011210759709327900%,General Depositor/Borrower/Protocol User
0xdc7f990ec4d2f2470bdeafcabb9ae2c17cc11312,0.003822313165239890%,General Depositor/Borrower/Protocol User
0x36fb66ea97a342c0f43cab3045004c17bc15546a,0.025986921442911500%,General Depositor/Borrower/Protocol User
0xe7f4a1831d682b0981860a443201766b9e1047d7,0.003821980568377600%,General Depositor/Borrower/Protocol User
0x2a71baa07d87774c37c29ae17f8426506953a6a7,0.003821710771963740%,General Depositor/Borrower/Protocol User
0xdb065435e0658829dde69728d3ce05a466d8dc0e,0.011209692741269000%,General Depositor/Borrower/Protocol User
0x3289514cf64b6ab5959937ea19aeed662400ff8a,0.003821280738878440%,General Depositor/Borrower/Protocol User
0xad2690ff80658bfefafcc6e4bbec12cd71c5068b,0.003821194980029730%,General Depositor/Borrower/Protocol User
0x7b64d5c720c60a67c2b282ef213f863c34abc424,0.003820939618523680%,General Depositor/Borrower/Protocol User
0x6cab60cd9a02d9ed9398e6b9389a1e4ba7266006,0.003820757149876050%,General Depositor/Borrower/Protocol User
0xa51015fb022ed0bbdb82c8e98097fb0f58214921,0.003820473163796650%,General Depositor/Borrower/Protocol User
0xb0b223e2402a8f301c0551d4847a5712a7236b2a,0.007514527284600980%,General Depositor/Borrower/Protocol User
0x3d678b95eaf73eb3304f47bd34d1ee12fa8d99c3,0.025985118788884000%,General Depositor/Borrower/Protocol User
0x5df2ce1ecf827972e64138f6822f725299411462,0.003820329506327770%,General Depositor/Borrower/Protocol User
0x314c6abc67ab617b821797d1651e0d89b210fe72,0.007514390572981150%,General Depositor/Borrower/Protocol User
0x400e566cd5c14548c1f6ce7cadb104f96aa2deaa,0.007514351268981110%,General Depositor/Borrower/Protocol User
0xab4ff6a5b096c8ed1eff3109df23df27cbd17ac0,0.007513930067516220%,General Depositor/Borrower/Protocol User
0xbb457b514d156f771d87ae15f422a32e2782cf1e,0.003819767104342300%,General Depositor/Borrower/Protocol User
0xd9e3261304abb96ed1b9d664131a9046a110af7c,0.003819396760136850%,General Depositor/Borrower/Protocol User
0x1fe82bea7aa95e9595777a10712a4a60bcf9c6be,0.003819350866541270%,General Depositor/Borrower/Protocol User
0x512521391aaa3cc0a1a109fd37cba3b14293a64d,0.007513437248491150%,General Depositor/Borrower/Protocol User
0x842da0ab894a7f3d9bf18681681166dc35ee2a2a,0.003819298172567800%,General Depositor/Borrower/Protocol User
0x17cec49895644f84c50809d874e22feb923553d8,0.003819018510647040%,General Depositor/Borrower/Protocol User
0xe366354ced0218b1188bf688b983a7e94675de99,0.003818844071724040%,General Depositor/Borrower/Protocol User
0x80a80057effef66c5467506b690e2451a3c78a57,0.007512778725335550%,General Depositor/Borrower/Protocol User
0x31b7f3953419d14e71dc8dc824399a7787d0905e,0.007512544544792750%,General Depositor/Borrower/Protocol User
0x0d3d71026863f99376d54ccbc803900eeb3dc572,0.007512237575259370%,General Depositor/Borrower/Protocol User
0x7b588a48dce32961fe5b4a4f1fea9ebbc62ef31b,0.003817720103975710%,General Depositor/Borrower/Protocol User
0xa3c0229630e09b1266cee3df8949527787b2a1c6,0.003817623406540960%,General Depositor/Borrower/Protocol User
0x5e2ec97c116091e102ff29282320a9b9ed3c8416,0.007511707615459780%,General Depositor/Borrower/Protocol User
0x5c85985bb0c1d4a8556b27dc6fd18d4e4f5556c2,0.003817425382431570%,General Depositor/Borrower/Protocol User
0xdfa15edf4839b2269421a69c3fb21c8b695b0488,0.003817055252794620%,General Depositor/Borrower/Protocol User
0x023effdb19d3454e2b44413ef489852595abd32b,0.003816771515640120%,General Depositor/Borrower/Protocol User
0x80380c845dbba4f7b2930706832cc0307287db97,0.003815398394836760%,General Depositor/Borrower/Protocol User
0x337a5ab1e1cd51e7a010a7294f6ecc84d8671f18,0.003815371586345840%,General Depositor/Borrower/Protocol User
0x1696e1a8c539dbb94c7e93618675243401f680c6,0.003815109314988790%,General Depositor/Borrower/Protocol User
0xc4d2500c40c0bf8031446e72e94b0d049847db9a,0.003814710706856030%,General Depositor/Borrower/Protocol User
0x496ef96b7f85e625806ff46a24b0b349b121d451,0.007508511026967090%,General Depositor/Borrower/Protocol User
0xbf7a212642dd4ac4c46af83410e18337379c85ec,0.011202532011195900%,General Depositor/Borrower/Protocol User
0x5435ed86a3643c027cef97a6a70ef35fcc974a0d,0.003814179479833360%,General Depositor/Borrower/Protocol User
0xfda554a921780ff8b3fbe4e7587973c78b12d50d,0.003814043497595560%,General Depositor/Borrower/Protocol User
0xea2ce7401bb729ba69a10c1953400d138ef4c986,0.003813101046247320%,General Depositor/Borrower/Protocol User
0xbe075bc224998347649d147ac6178272b9a681e2,0.003813036583410670%,General Depositor/Borrower/Protocol User
0x9fec6ab2e3ea107dad35d741898c7869c1da93d9,0.007506946273453550%,General Depositor/Borrower/Protocol User
0x038f9cd9536b7acd9c0de5f6762c06175ea47415,0.003812509671495350%,General Depositor/Borrower/Protocol User
0x652e240582b8c533146469e19e0869cdf8ed10d6,0.018588976300731200%,General Depositor/Borrower/Protocol User
0xfddc287341e1e1fab878e36feedbffdc5f6d4ae1,0.003811481083999180%,General Depositor/Borrower/Protocol User
0xce4526285200785c2f4ba70195998df78b5ad5c1,0.007505548230610950%,General Depositor/Borrower/Protocol User
0x1cbeb878745f62b3645a283d29cfe472c0202c61,0.007505237348175220%,General Depositor/Borrower/Protocol User
0xa20c69cf1d565688862a244b07cd6071526a11d2,0.003811009436812140%,General Depositor/Borrower/Protocol User
0xdb7bd73eb596836edb6975bb015b7f2f5dff7d86,0.003810813472415380%,General Depositor/Borrower/Protocol User
0x6c2c4e6e2a6ac4445e129330298a5772c78d8d09,0.003810476714583650%,General Depositor/Borrower/Protocol User
0x6409986e8046bb405843caf69f41acae32bb2de4,0.003810181278136570%,General Depositor/Borrower/Protocol User
0x5df9e050846b1abcb729f7e4ac4a9b3fd81198d2,0.003809933621914220%,General Depositor/Borrower/Protocol User
0x98231a159ee1e33d0088777ad968a8681a04d854,0.014892177720859600%,General Depositor/Borrower/Protocol User
0x8bfe72fe2ebcaa67df1dadc25222d8cc79734b66,0.011198008866266000%,General Depositor/Borrower/Protocol User
0x4fdcf4b54cbb37550ebf08f0b976cf563d032ff2,0.003809118891058830%,General Depositor/Borrower/Protocol User
0x592410e48b0b1c1593e3efa233ab5371f84a8687,0.007502967667622590%,General Depositor/Borrower/Protocol User
0x9dd816e02449a6535b52ca50dc66c59aa7375c10,0.007502942154085390%,General Depositor/Borrower/Protocol User
0x0ac8ca3a85edaa2de9b5776f63ca5d2ad470dc0c,0.003808714112972560%,General Depositor/Borrower/Protocol User
0x0458fbc22cf640c25ef312726dd9146ee9a178bd,0.003808347064674100%,General Depositor/Borrower/Protocol User
0xeed677f03afac45fc11aa3f40a947a456aa8882a,0.003808238157791990%,General Depositor/Borrower/Protocol User
0x36bc1a908d6a01d0c5d1828403a6af4889730c55,0.029666631943278900%,General Depositor/Borrower/Protocol User
0x4ed1491a194abd80e5e410e2aabc50b4da2f091c,0.003807636490096930%,General Depositor/Borrower/Protocol User
0x9ae2243fc2e17fa22df81c3df11469584c3c185d,0.003807632758900440%,General Depositor/Borrower/Protocol User
0x84c6b0b0b4634f6118ee0967b3acd1e7f7af212e,0.003807630720056030%,General Depositor/Borrower/Protocol User
0x9d2af5cba50191387b277b86313d5da62dfdfefc,0.014889820246991600%,General Depositor/Borrower/Protocol User
0x7f4851d1a7e692576d5d63a6d6a27cb4bf5f8051,0.007501504065762770%,General Depositor/Borrower/Protocol User
0x0087d1c6c0534cb90315113f3c52120e7319583e,0.003807282627245600%,General Depositor/Borrower/Protocol User
0x499abbaf9d8ce3d06bfe5022094fccc596f4b74e,0.007500807219753670%,General Depositor/Borrower/Protocol User
0x86d5458fc6f2d3bdc00eb6c0f571a215953226f6,0.011194932219167200%,General Depositor/Borrower/Protocol User
0x65e46f2e91e35c63e6019e62670b26a9c16d5773,0.003806496676314230%,General Depositor/Borrower/Protocol User
0x7e79b18e0577b9ee5ef0495adc7aa6f6603c2383,0.003806346228450490%,General Depositor/Borrower/Protocol User
0xceff1969cdc6028cd5eac029865a84fe6465104d,0.011194088763464500%,General Depositor/Borrower/Protocol User
0x9051ba91c4a423214bf159697fa5fec530f9d0a3,0.003805475256393810%,General Depositor/Borrower/Protocol User
0x179ac353bb481d624aab45cb646fb056fb6611cc,0.003805375291108070%,General Depositor/Borrower/Protocol User
0xc94e8d99157974a410ef8f08aec0e5c09eb0998e,0.003805194498322050%,General Depositor/Borrower/Protocol User
0xe452d6c1f6015303113ca9e326a3313db0de8937,0.011193168698999500%,General Depositor/Borrower/Protocol User
0xb70e56020f47122fdbf235533b26a20102a0e510,0.003804876896467070%,General Depositor/Borrower/Protocol User
0x605f832fe7f4fd2106c01873dde9960f06ced909,0.014887164556500000%,General Depositor/Borrower/Protocol User
0xdecc02b4d4becb17abb3f4337691d3987105ca01,0.003804361491253280%,General Depositor/Borrower/Protocol User
0x1c7411ce07ee24cca0fab2401d66ef72b81f83d0,0.014886632005669000%,General Depositor/Borrower/Protocol User
0x8ad9b386a5303749f6c75d09f21ccf7dd40295a8,0.007497531199713060%,General Depositor/Borrower/Protocol User
0x80fd0c10e7085635f76730c77551aa4440853ff0,0.007497263072239240%,General Depositor/Borrower/Protocol User
0xaf4d12d2bd0ea28c2a70ddbb7b284f15f771a3ac,0.007497177703541950%,General Depositor/Borrower/Protocol User
0x7ff049d973c4b2a543d0c7a28df3b4e24cb3d923,0.011191258431342800%,General Depositor/Borrower/Protocol User
0x0feb107fb92aaf95e725cec4441e0941c5939d53,0.018579001614321700%,General Depositor/Borrower/Protocol User
0x809681665deae22e2abd9c3e0e80dd3a45e04f26,0.003802374417939350%,General Depositor/Borrower/Protocol User
0x49f76c91737fd4c0f584f3955b7f714ad7a114a8,0.011190614505958800%,General Depositor/Borrower/Protocol User
0xae699156f5d90db2e06ebad5f23e31e382360a67,0.003802314574389150%,General Depositor/Borrower/Protocol User
0x1ef114c932121247c332812f83d1759429718a3e,0.007496035974926200%,General Depositor/Borrower/Protocol User
0x5b59f0c87a9ab676a58c7a51cea1c26dd7b933ff,0.003801273876610330%,General Depositor/Borrower/Protocol User
0xffc4c1b9a70849602e30372fbe56cb5b331e984d,0.007495382222089140%,General Depositor/Borrower/Protocol User
0x32713ee7b7d340b433c6cedbedfccc77b5e43c09,0.003801035004503980%,General Depositor/Borrower/Protocol User
0xb4fbb8d28ed5a11527b935e95bb9ef566ef92f89,0.011189028201444500%,General Depositor/Borrower/Protocol User
0xd7f6693a609b5356cd406ba794c0cef749661a2a,0.011188996063600400%,General Depositor/Borrower/Protocol User
0xaaee7f6f3cd67d759493e0f68e390e5454ce2b0e,0.003800572998789960%,General Depositor/Borrower/Protocol User
0x741b3fa0b2bf3b14c2d6f13ccfdfd584c68abd4e,0.007494636972204600%,General Depositor/Borrower/Protocol User
0x5f2e7d47753235d3e179518e776408021314571b,0.007494561315926380%,General Depositor/Borrower/Protocol User
0x98002f9d4c8a4a4014032ef6399e75f3f29f63b4,0.003800063944111530%,General Depositor/Borrower/Protocol User
0x3aaf636b024ff2968144ab4d2c3dfde5310d72b7,0.003800039825816770%,General Depositor/Borrower/Protocol User
0x08aaa30a8a9bb3320ec82bd254ae08211dc24152,0.003799690968513640%,General Depositor/Borrower/Protocol User
0xc177bc029d2543a053d47664cf10a55066c7d86c,0.003799394084187670%,General Depositor/Borrower/Protocol User
0xa4f57b72c00687271d8ddc9c09a341c3cda4bc1a,0.007493383195292610%,General Depositor/Borrower/Protocol User
0x19f2770b779d1f973236c89c5db1d3319619511d,0.003798772709245800%,General Depositor/Borrower/Protocol User
0x70162d6833aa6bd74a3f93f90a27537958a8afa6,0.014881125489649200%,General Depositor/Borrower/Protocol User
0x5b6ee27aee4acfd7094eec740ccdb46f33d97326,0.003798554501721450%,General Depositor/Borrower/Protocol User
0x8ac31b8ade0bafa7b8ccdc0a91fa9d972e842088,0.007492605370366610%,General Depositor/Borrower/Protocol User
0x862b9b96c1c34af388ec161473a10d1c5cddb600,0.003798316054329980%,General Depositor/Borrower/Protocol User
0x84be202f1c610f0377e680f4b1d4d2270a5d4229,0.025962589709221100%,General Depositor/Borrower/Protocol User
0xa328b5f523efd888131fbb78922e60d6e9774017,0.003797678459766730%,General Depositor/Borrower/Protocol User
0x895392b0b5e49b8167b1b72acfae15f1743b0fa9,0.011185654294140400%,General Depositor/Borrower/Protocol User
0x10485fe2f23afaa8a85eef091b7233a600463c52,0.003797099672382520%,General Depositor/Borrower/Protocol User
0x05ba7cb4ac600012b21e1840cd0d3de96467e25e,0.007491132458751220%,General Depositor/Borrower/Protocol User
0x2bb4bdc6f20c679e8aee4eaf60c4606815c6741e,0.003796958655179880%,General Depositor/Borrower/Protocol User
0xcb10884f1e1fcd19fac209e2d5368f4b4e773082,0.003796402635616290%,General Depositor/Borrower/Protocol User
0x36fef7f36705169816e44ff1070ac3f6ad796bf6,0.007490008973160840%,General Depositor/Borrower/Protocol User
0xa028dbe15c42edf62734e3c2298464a0cb753193,0.003795779653229810%,General Depositor/Borrower/Protocol User
0x2c3ddff56c90a4d70c21e7c1d394d881dca2e6c0,0.003795760035711900%,General Depositor/Borrower/Protocol User
0x6f5dbf997aaa335be3a7308ed78c40408d86afe2,0.003795404934832290%,General Depositor/Borrower/Protocol User
0x20f607b381524c6ce3ade28d277ebcca361cccf5,0.003795366988006090%,General Depositor/Borrower/Protocol User
0x7d3eda0f7a0e849ad2ae4a8c40db1d3b747561b7,0.014877301528649500%,General Depositor/Borrower/Protocol User
0x18edf7dc2f76ae49d86968bd0887d84c6004865f,0.007488969325270930%,General Depositor/Borrower/Protocol User
0xc737d13685f89ec30d91e733b6b2a7f55fc6923e,0.007488960958682040%,General Depositor/Borrower/Protocol User
0x548c2850b7ea2ca9f0974fa0ae89e9ac81b3cc98,0.003794271018533060%,General Depositor/Borrower/Protocol User
0x230ea346ad65a7ffb425c84c7cb35e0098076b9e,0.003793253533093110%,General Depositor/Borrower/Protocol User
0x6e8331b06183f87f1f77916e1ed2d89a44de2ba5,0.007487164384790430%,General Depositor/Borrower/Protocol User
0x66f6e7a323966d3c3c4137af238d1ddf30787ce2,0.007487130459393170%,General Depositor/Borrower/Protocol User
0x109a166d0ae7d4d7d89cd489070ba13a6840f206,0.011180593210755000%,General Depositor/Borrower/Protocol User
0x8294c888166935581584e307825ace655f100434,0.007486336461729050%,General Depositor/Borrower/Protocol User
0x5f436be66cc160fad272c90f2dfaaf4e18ccc3ea,0.025956676103608300%,General Depositor/Borrower/Protocol User
0x08ea7bd93fea8612d29e269a44477b2f8dd8352e,0.007485471875096560%,General Depositor/Borrower/Protocol User
0x9a3926ac1b1372dc27898fdf4ad28bbc7a238071,0.018567776824398800%,General Depositor/Borrower/Protocol User
0x5e55be21e22ae85bf1ce8c9cfa92bb7bdde56be1,0.003791163026922770%,General Depositor/Borrower/Protocol User
0xed619d017714b58ca36548c4dc6b9bf714cb89da,0.003790343509568950%,General Depositor/Borrower/Protocol User
0xb18883bcddcf296d45004af3cc914689516be559,0.003790231723508300%,General Depositor/Borrower/Protocol User
0xbea6ad3b13dd6ac939a4d75173903a5a3cd0093f,0.011178282433132600%,General Depositor/Borrower/Protocol User
0xffaf67ee62d28b5220e78a2d6b14bf32157e96ad,0.003789866840476340%,General Depositor/Borrower/Protocol User
0x44fd2eb9b3d009e15170b5dd35c432b4f694023a,0.003789424182901220%,General Depositor/Borrower/Protocol User
0xcc9650fae660c8e4d2eacfc3828a3a0211af4fc6,0.003789413346985070%,General Depositor/Borrower/Protocol User
0x3db7e92a8f67f45066de99767dcf74c5519657ce,0.007483386648083270%,General Depositor/Borrower/Protocol User
0x41cfb96bdf9d9074949447585a4387453a659436,0.003788947590197240%,General Depositor/Borrower/Protocol User
0xfb6d2fba0eca3d0df8fd8df7f5a2b69fc1274c54,0.014871098486166200%,General Depositor/Borrower/Protocol User
0x67f1beba75d7721175e120b7a9906df999e52e6c,0.003788706965189910%,General Depositor/Borrower/Protocol User
0x396d8d3c0d188447d519d00a5410d7724ebb63d5,0.011176704783413500%,General Depositor/Borrower/Protocol User
