Address,Allocation,Type
0xeCcf1b9a05bb7cF7CCBb0794b8aeA3cB2f55dC90,0.00000185%,product holder
0x4edb34De5A54B42cDb88D7E535EC767AcdCa9Ce1,0.00000185%,product holder
0x8df57cDd2fc6BAa4e2B451dcCBDD3c646b80e382,0.00000185%,product holder
0x7D6CD87E927CC3bCc5c540C195DB2f6D96a87489,0.00000185%,product holder
0x82EC56aaf7aA35C6ac62B598E6C964a4B186f775,0.00000185%,product holder
0xDe05e6BA193ca788ac6fA6191051832747587312,0.00000184%,product holder
0xb96cC1FdeD31463Bd1A2675FDd9855612560C6b6,0.00000184%,product holder
0x0D2256B0ADD336AD5694b3A746452cDB32Ba358B,0.00000184%,product holder
0xc4a44a7DBDF3a326CB9333EA47D17CB2e3B648c9,0.00000183%,product holder
0x2b0e6a2533C3fD84B5e66E6548e0c9A4683AB749,0.00000183%,product holder
0x21899A387e1A0FE59d11D872841aE731aeAe3709,0.00000183%,product holder
0x5d172a04Db661D7af0D447056006eB78AE787168,0.00000182%,product holder
0x4bc93594B3cDd937897e74CC73ea95029a6F95F3,0.00000182%,product holder
0xaAd976bcCeE3D08Fb4D824a51Fd39918E1669D8C,0.00000181%,product holder
0xd97dfE3ba2a36d9F5d5B1A700419b47296c04087,0.00000180%,product holder
0x2866599FD4302Df181122cc7DFa48722dFcaf2c9,0.00000177%,product holder
0xff8e2512Fe0D4Ab768Df25572E4F5C42365bb977,0.00000177%,product holder
0xFE4AA3eB92Ce5db0A60601E823dd07226AbCbcb0,0.00000176%,product holder
0x104519dccb917fd81cb9a35d75271A63E9D5A8a0,0.00000176%,product holder
0x44Ff91d2174C13cA96cf360fD6659b34285Ff5fC,0.00000176%,product holder
0x786A43DE21986cb896Ed7c760e3C5342A26DC767,0.00000176%,product holder
0xCc653E3C52B4520EF2E77f035054481C1098e7F9,0.00000176%,product holder
0x6BD7BDDb4DE8b8176181De6d065F36d2f6151ba2,0.00000176%,product holder
0xF6ccF8751fd02DE2e14cDf0Ff0Aa36D6e7A1aB28,0.00000176%,product holder
0xe25Ac095a092F2e465d4c83b0b674682D89e3204,0.00000176%,product holder
0x2d5e241103aa3161994CBba35DC809F4D5207f96,0.00000176%,product holder
0xCb16aB2CD60B6A5ed594aAb559F625A17420f4Dc,0.00000176%,product holder
0xdF8763126b6bA0b5C7b155db801d1a9146744918,0.00000175%,product holder
0x71094EF0a9bdD556f779b43481dC539bdED5f4fA,0.00000175%,product holder
0x6a1389C3Fd848E7acDc3cd91e8b6eC82ca7ec5D8,0.00000175%,product holder
0x2646FA22a1E5045226b2EDc734eaC88Fc14C58DF,0.00000174%,product holder
0x0c175f0B2e8EdBD34C661638698d0E1D7A0E9842,0.00000174%,product holder
0x59270Ea5684c11C71255019Ae4bD099Ed58c2e93,0.00000174%,product holder
0x873946b31bF2BAa6b5aF87Bb2414c747A75949b4,0.00000173%,product holder
0xa8131e4ee55eA2e3B7fdf031132eA5CddE5cbDaD,0.00000173%,product holder
0xD29845379A7886fbfaeED58CD3aDa3a6540c3a73,0.00000173%,product holder
0xb9676c9a645C29cdEeF2e1dAF5Ce745Ebf084908,0.00000172%,product holder
0x906682bbFE3479559EfF3ae6E325590D82D89530,0.00000171%,product holder
0x46B3dDf7E552B2cf815A168D023Fc2E522eeE825,0.00000171%,product holder
0x6DCA772C093b0157Dd91f55d848CC968E2CE1ad0,0.00000171%,product holder
0x5A193822866C22286DB19A537243961429bF6877,0.00000170%,product holder
0xA045d1Be41c7be669F3945B7E81e5d301681D1d9,0.00000169%,product holder
0x0b8d4C434fb0ac658138bb55bDc0F412Bd425eAF,0.00000168%,product holder
0x60512A1b785Ac5e568f2b5E0dCDCF8b9e8e0E3a3,0.00000168%,product holder
0xa5eee77622b92101d61070891Ff18D37aA146464,0.00000167%,product holder
0x5e70D8385C66CBD79d0aD2fAB198eE47CE72FC63,0.00000167%,product holder
0xad9e35D79AbAF84919F222553f1667F43c91E8b2,0.00000167%,product holder
0xe22024897444c2c797ad22B61A0a25d09bE350DD,0.00000167%,product holder
0xb1F798bF451806C8FA5BEc49cDd4B5B79876a397,0.00000166%,product holder
0x946561f231fE92FF0dF800946A3196A717C42Bc3,0.00000166%,product holder
0x62653A7790601fBB7C70307160c721827AD31a87,0.00000166%,product holder
0x53822864019Ef6048B595d11f87b76e5F3c0C33D,0.00000166%,product holder
0xc8DB45654B92819e810F8c896046CD53d2C84fF5,0.00000166%,product holder
0x268EF519eDBf507Ed9fF31a3EaE96c82cBE1bb0b,0.00000165%,product holder
0xcAFdA804E00718fE54ca13ec7fE83c2c4Ba29f30,0.00000165%,product holder
0x8106925FaD65797D6A64c1B93a47759c8EB0acd1,0.00000164%,product holder
0x80a80057efFEF66c5467506B690E2451a3c78A57,0.00000164%,product holder
0x14C736E71CBae1c24419DffC30bD43a37f05240C,0.00000164%,product holder
0x47F538CDffF4189B87a342585ea326C918598B74,0.00000164%,product holder
0x9a10586aA206a401Ba50A168a847686d1E500dC6,0.00000163%,product holder
0xebbC701F631fe9C1F21B6566a80781c122bd8306,0.00000161%,product holder
0xC82a3aCb5A864915341eC55708e0D9333A70Bf06,0.00000161%,product holder
0x6493cf642452E5Be4d62c2c17f1F3B90050C2E9A,0.00000161%,product holder
0x600E972cD48CfD93994EC0DeE5bf88d3A8316dc7,0.00000161%,product holder
0x0d97FcC0840a10AEB8B8b64f465489B7f0C852Aa,0.00000161%,product holder
0xA8E3C3154d03f26ecb23fc13eAbf5d30Ed6a6B0d,0.00000161%,product holder
0xa5590b3c6020d1C5fB37a03454473BdAADB75033,0.00000161%,product holder
0x7f83EB0161490e3DB2c26c4BF3DC3884D976891D,0.00000161%,product holder
0x396dD26d111271Aad247a0A37603F61f27B465b8,0.00000161%,product holder
0x08c5bE01c5C979F28b13BB2B5D87a0da29c28501,0.00000161%,product holder
0x9279f674d3F9B713db393Cabe9E175B107e3292A,0.00000161%,product holder
0xBF71E7e1c993057171816F3313f30095D733CD41,0.00000161%,product holder
0xaefa42E2f38162a7AFc80ed8F27a8403FfEDd2AC,0.00000161%,product holder
0x179D7b30630Ff411966d91bcb47049E297ECdE1b,0.00000161%,product holder
0xfAF34C97E41bbC5B1DB4F73364cBb9F4fd80d42e,0.00000161%,product holder
0x3D805010549AfcFb4c45D7CE5843fCAC8C761f38,0.00000161%,product holder
0xD76972C95ec9C33287a0E1a9Fe42d1c746Df01c3,0.00000161%,product holder
0x8B314E7EcD7087F3EC83fF0A8EE7d876a1dcA444,0.00000161%,product holder
0xfCE31ba3A7bF1cCbb0b368E91D8106eF734fC0F2,0.00000161%,product holder
0x145A7F37dAE3DbE80e7d464aB33F3d5b8c4D56E4,0.00000161%,product holder
0xC95362C9A74Bc3FE7FDFe20B543eff3FC202aA37,0.00000161%,product holder
0x76B9f9228d1a1Baec11BB43a568576C629c68DeA,0.00000161%,product holder
0x2f87a2D245CcCa4E1Fc9e1408e7E14EA81691486,0.00000161%,product holder
0x4BE7C7FF6D2d1F3157676B17FD75912610250942,0.00000161%,product holder
0xc86585740cB9b12e1a6DF1462960a1C65F83aedD,0.00000161%,product holder
0xDB920E1D49F0C750Fb0ddb469Fe0be96762BeB6E,0.00000161%,product holder
0x3afe4eC644c1Ede7C9a11874F1202a3C06ACfc14,0.00000161%,product holder
0x3C2F714e1Da9FC2786C059675ee6413F46dE356c,0.00000161%,product holder
0x69591694037cf6eD1Db6F63F3942735db0C6E248,0.00000161%,product holder
0x8ED86915ce74A8f191257729EBEC3C37E98e1bE2,0.00000161%,product holder
0x44b96F53dcE28d52d4340A63AC1CB19Cfbd955c9,0.00000161%,product holder
0x2325981Edf66372700f52c9C98d3359551C05D5e,0.00000161%,product holder
0x23fF4a45e4daED46d45bA3e03D676b8A9CC3756d,0.00000161%,product holder
0xCb9a1Dd4b957a48A71a749151914b31b6B8545D4,0.00000161%,product holder
0xE7ea4f534C8464bd2e26dcBFb0aaF692060F8Ea0,0.00000161%,product holder
0xcB7b1CE480a8479c4cE062366576877fF2b5c3C3,0.00000161%,product holder
0x5266308461EE6697f106096315Da15b8D27aFfe9,0.00000161%,product holder
0x285A6B8af8E6444dFf7eA8c524FC8A5bb31289af,0.00000161%,product holder
0x3A50e34E63c8dfFFbDAebd6609a920d2Dfa8703c,0.00000161%,product holder
0x6f2F15B8556cE49e0a52d3Ee48399879C457dBe2,0.00000161%,product holder
0x2f9954E87F9ac303775d47A5d892f62F58ec27aD,0.00000161%,product holder
0x71cDca66Fd2853C7086227E60e77B8E251f88C08,0.00000161%,product holder
0x6fdeBa50bC9840354e0B8Cb94Bd1BCeD73fD6330,0.00000161%,product holder
0x301b2C5097587950e909a4FE53788EaBbA8592C6,0.00000161%,product holder
0x1dF2e30025628597d39bAA3dAb0aD47fC69a0917,0.00000161%,product holder
0xb7a13C0BbCF00E355aDedD9Ac624986B2904d5fA,0.00000161%,product holder
0x70F7229296929DA775c119738c348B464b6c011c,0.00000161%,product holder
0x9B7762Ab4602EBB5c361B68003B838520c739fB2,0.00000161%,product holder
0xd55B31A23BFfA6fc92b2f2F0c64874f61E351024,0.00000161%,product holder
0x178D06DE187d3Ab616A643Ed805F49aEc1D58E04,0.00000161%,product holder
0xECAD72E6ADe4e5d3C83DE417E3b6C8572c5a6664,0.00000161%,product holder
0x7D051827B5d5C16B433a9C439651e7a58DdB47E5,0.00000160%,product holder
0x4183190f462a3C21eF15021E6d4c3D4C97fc6922,0.00000160%,product holder
0x70c439E9A85ce4F412d90Bdc1d4f5E4d0BbC084d,0.00000159%,product holder
0x7086048BdAB4695A5C42940a26612f4cA82f1813,0.00000159%,product holder
0xD3c53F889894226707f1410bdB6ef6819ae4a3EF,0.00000159%,product holder
0x2064e32458AC48d966c6c35D66780D1A0fC03d2B,0.00000159%,product holder
0xB89d20fe34E5a198DB42842bC83e784F53ECd929,0.00000159%,product holder
0x10e255D92dF97078d65496305C25C1a0CA1EBdC3,0.00000159%,product holder
0xD0de9994f751dd5f759A8e72Fe5ed59c9972aB0F,0.00000159%,product holder
0xF221363AF67Fb0E1FE23984f2BC704d64b93a5B7,0.00000159%,product holder
0xB6a114927d25794425DE963DA50b11EbB143cE8d,0.00000158%,product holder
0x38E4E611a9565Eb5128d8fbEC5d03dD68B099258,0.00000158%,product holder
0x002E2D98Ac493056f84867D237f3bb34A2E26626,0.00000158%,product holder
0x672DcC9C1Ec81741206fB5c8CBDC33Be2Eac5B35,0.00000158%,product holder
0xeB6b0d9bf3cc8B3e9F648eF22cb38137c267649C,0.00000158%,product holder
0x8a405B930ed8C1657beB61D2Cb1Aa212e59E3a81,0.00000158%,product holder
0x771B36164c96991F3757fc3Ad6E0AB972661d643,0.00000158%,product holder
0x5bA9811dfF37CA8639272D509dCADfe5BEc4BFF7,0.00000158%,product holder
0x4776d0Ae4468123AAf11Ce53e3C16cb8Fe36510C,0.00000157%,product holder
0xEa094598fD135F0b5bA0B279004F6d7fDdDD4F24,0.00000156%,product holder
0x2ef4C7c225193c5b1888a88a3d46B7cF516f6Bc8,0.00000156%,product holder
0x133B2f8476af944c434454695313082215d5c4b3,0.00000155%,product holder
0x87119D254AC74bF2e48d44178Cfe4E146D623be6,0.00000155%,product holder
0xceE4D45AECE456e426CF35c8ff9292162625c113,0.00000155%,product holder
0x73cd22889F2cc41123409cfe38C243c689E6Fd8c,0.00000155%,product holder
0x8D1D49412f7e2B4C772dd1fB47F4730A6C3AC9C2,0.00000154%,product holder
0xB9e324AFBbe9D1f37e1d9C347b7B9c0a0A3Fc666,0.00000154%,product holder
0x16Ce1B15ed1278921d7Cae34Bf60a81227CFC295,0.00000153%,product holder
0x4d12075e8b399C5B9C99Ee88051De04fB385F14F,0.00000153%,product holder
0xCC685f4bE130faDb0E29958e00BA865c6FD2255c,0.00000153%,product holder
0x6867BB14c5e1f93F0dB8b56a8F986402b7028D04,0.00000152%,product holder
0xB079b04be03553B1B1efF96647F802cb584F8079,0.00000152%,product holder
0x7169Db8C43DeE016b587c70fD1366e60A7734513,0.00000151%,product holder
0x0243407fedADD0dba364AafBCeBeaab55ea25Def,0.00000151%,product holder
0x0747eA27D553eC318e2e94a12eCb0A40DC39ba6e,0.00000151%,product holder
0xee92a54dC025CB40cC92b1774fADBF2940b2b463,0.00000151%,product holder
0x3C3062ad8632e1165d3C51a3baBCf3AF68226dC9,0.00000150%,product holder
0x57C431CB00c51CF55907f757Ea0DC7c4C94c3ddb,0.00000150%,product holder
0xdeA4faa3394bD40f32527D12DF4bF04135FA5EEE,0.00000150%,product holder
0x8678b5b38B74495c381ab4Cb53752C8425509B27,0.00000150%,product holder
0xe291897bCd4362d1a39dCb209ed4E252C1565602,0.00000150%,product holder
0x9188e46B2C90ba73F0b32deb44B81EFd20F768c4,0.00000150%,product holder
0x7a67661f1fd79A6FC1681877419B09Bd41079e2e,0.00000149%,product holder
0x2b2e5f1441941D78A04148d77CdfC82d26821240,0.00000149%,product holder
0xdbbFa2631908fF8D1e578EB7F04D30fBf320E8Cb,0.00000149%,product holder
0x81Ba93B26bCe8cA5d649B6607DF15E6D45462D8F,0.00000149%,product holder
0x78d79b027e11b21e13A1887FDe77347790B8bCA6,0.00000149%,product holder
0x836E903458c7575021febF82b2706EFbB9b1727E,0.00000149%,product holder
0x6142b48698951314974B0bB56E9e2F89bd4bDd89,0.00000149%,product holder
0xe1C23d62d54B1F42eFeCE64798c621659838c1E2,0.00000149%,product holder
0x39c31A899662Da8BBA43862c82C8bA531Dc61390,0.00000149%,product holder
0x989497f7A002313F43f2C74abD4A60766ddACC67,0.00000148%,product holder
0x274829C52bba894d62A4931b46B76cFE0606Ac26,0.00000148%,product holder
0x40aE1Cf14172D1B5E4d9633c0e688F56f0E0bDB5,0.00000147%,product holder
0x9F9EBCE72C0715CdbAD4d589986EB22F6782A1CE,0.00000147%,product holder
0x5CE604DFdE55E8cD94D1dfE21DDc6885a93365df,0.00000147%,product holder
0xA30379dbA84586A005542264Fe1c3fAB33088665,0.00000147%,product holder
0x3a5cc4D5B173678f7a5089A9daeDba1621C342f5,0.00000147%,product holder
0xa2b3815024f97243f83117aD972b42dC9eD07f41,0.00000147%,product holder
0x1936b4edf08c011362417c2A2B9Cb30E473AD7f3,0.00000147%,product holder
0x2755F9fe42EC40d4469beBf5A8a468CBdB3CAFd9,0.00000147%,product holder
0x14eD9C595a0F909549532029Bb5a4b294d1EB7aC,0.00000147%,product holder
0x87D8E0eb002E0A227Bb495542D232b7370588363,0.00000146%,product holder
0xaA52D169657CCB3E4B50a05eD2C6296721FE0d4D,0.00000146%,product holder
0xA2ce629f0319962adcaBbbe679b849aA413F239A,0.00000146%,product holder
0x70414Da31DB1E3720ac28b4146a0C17e7a9539fa,0.00000146%,product holder
0x8C2dB1258f0d3B2F1059E9E3e100CdE820D2D29f,0.00000145%,product holder
0xAd79919bc5bbd4218496368Cc627fe925bf1C351,0.00000145%,product holder
0xD6310735DF9bEB3bf573Aa1b2EfCDc951B71403E,0.00000145%,product holder
0x886Bdfe93d92e947E53d5A754d07C01F0bDC328c,0.00000145%,product holder
0xbBd7E57A6A6Ea89aE515A7bf268118fC99B2fcfD,0.00000144%,product holder
0x92a991FA9cb95c16b18aB01a30a2b9a36626cC11,0.00000144%,product holder
0x1258B7Cbdf93863E3B0e43c9C2A5D7ad527a6b3E,0.00000143%,product holder
0x692aae83e78C8B5f04d30822C89352E6796Ea783,0.00000142%,product holder
0x3b57579A35425A24c2A786DaCebE1837c09e5fBb,0.00000142%,product holder
0x2e71064C4232C27eD2dcd36275fafaF0bEBeB186,0.00000142%,product holder
0x5Ed780D4a88c27A50c246dA55ae9B6C8482B0DE2,0.00000142%,product holder
0xd566Ac97be0aB14D23ca9E5bfCe7DAa264eCcB73,0.00000142%,product holder
0x2864be4B616BCde06a635776DfB4CCcA3D2a0Ed0,0.00000141%,product holder
0xE2f06Ad6f6Fdd5F14e794Cd6de2A1b6eA2Ceb578,0.00000141%,product holder
0xfbAe69268B2F1B1356D9C6AF54Be25c27A500D4c,0.00000141%,product holder
0xc45f60c252a34c9F2352A1A046A94C482aa4bE5E,0.00000140%,product holder
0xe026cBCB6F9dEa9419D5e43C702Bf4a86Af945Ae,0.00000140%,product holder
0x470D0e24E4b015C37C603F4d03d69aeE774BAbB2,0.00000140%,product holder
0x5b29858fF33FB83Ef210A3b7A4C49aa6221f3211,0.00000140%,product holder
0x0EAeA94B84Ef62FA7E30624041051537561ea470,0.00000140%,product holder
0x14DB2d45E9a2F925d8112a3786F1d726f2FE8B5d,0.00000140%,product holder
0x4319e4CEFC33Fc8C9a1e2e864319AF1a0F43432e,0.00000140%,product holder
0x3803431F81fDe7239c6947B09Bdc02a8Beac6ebc,0.00000140%,product holder
0x41d8ca3B4E09D32E62d5b7fd9440557fA5C940A5,0.00000140%,product holder
0xA20090dDA465996A142E46f9892ee1Ce83d16654,0.00000140%,product holder
0x4ca566fcA40dF24678c87BD5Ef57D0e5Ff9D7f3e,0.00000140%,product holder
0xBB8933AcAEFAE0A1d856d964611BA4cE0Eb439ee,0.00000139%,product holder
0x7F7BA3c1965fAf3Ba231BC5b0f480F906a962c7c,0.00000139%,product holder
0x1C664b9187d194EDF3cf5D09c9389E44FFB98f8f,0.00000139%,product holder
0x1dBB6084C16e41C3eb606A060E81a7901C562169,0.00000138%,product holder
0x91da5cf147F8e7aCc52b9f97eE41b3Af4103b2Ef,0.00000138%,product holder
0x79F45fee8ABf4C4985C8C6784EBB8a3f7EDaf4D7,0.00000137%,product holder
0xe1E1365B33c80a072e09808e0b5bD237d515B824,0.00000136%,product holder
0x9785F0bC34cE7b974da0F006890F23d3a54BFCef,0.00000136%,product holder
0xCBCF0e65228AA702670f18BeDd67b02C239CD70c,0.00000135%,product holder
0x74d8aDF3B118f4eeC30Fb02D9A5D0c5e944C41d5,0.00000135%,product holder
0xa1F885F11E625400711d386c951446b7217D3c51,0.00000135%,product holder
0xE0B7C02C9E321c05D07babAA348C21296b34BD90,0.00000134%,product holder
0x0e844fB81ba8d4296E32ac010657Ac95ED930dAe,0.00000134%,product holder
0xF26419772Dc2E92d936788894ce12A332eEe07D7,0.00000134%,product holder
0x3C17fa71F9C5bE191Ef5311aB62133BEC1e03c0a,0.00000133%,product holder
0x8251a45eb118e1EB20A380389D7e1d7Fd9b61a77,0.00000133%,product holder
0x74E03C17273B0e5D8a41b896eDabb3Ec1125777a,0.00000133%,product holder
0x9Ea6450D24916E1D4027cc91918F58a87c0Eb2d5,0.00000133%,product holder
0xfD102a750C595d95ACE7bDBeD17E8b444891610d,0.00000133%,product holder
0x8C26d185Cb5C56f52724C12e5e94822f12FC355E,0.00000133%,product holder
0x4d25dF436ED70BF14FE546B1d0D3858f5959589b,0.00000132%,product holder
0x4DcCb4444a0A804b778dDac22dc21b4Fd0fe1a0D,0.00000131%,product holder
0xaEf5be7C2C0dcD51b0f48ebb857B374d073fd236,0.00000131%,product holder
0xcE77824D9bd0673973F049c60E202c803AE88824,0.00000131%,product holder
0x0B0Afc4a4bCE10D27288d8a94348107B2688Aaaa,0.00000131%,product holder
0x42854315d0665383904F8A2d92a772ddfADcb5bB,0.00000131%,product holder
0xE46709B19bd801646cB9F6E0b7DE92DC0deAa72A,0.00000131%,product holder
0x7A921b0365B4571beE00ba5A1DbB422B11f13F9e,0.00000131%,product holder
0x28b17D8CaeC66734D4A84fa0C9c436f8f1f0e546,0.00000130%,product holder
0x23BcA3f361c89A4DA94784dC26b70dd04B5558e0,0.00000130%,product holder
0x2eE8F3E6b353D10EC48B28666FfF41cB434861C7,0.00000130%,product holder
0xA67fB7dcc6df7C565A78e0DcDD78457130E17e1a,0.00000129%,product holder
0x30b6ED14334CDD8c3D73253C13f797d29c3a5E39,0.00000129%,product holder
0xd329f2B6773d71Fa505C398311FD98471499f9a4,0.00000128%,product holder
0xc7301d2ea0b76E280307E01318BD32711Bb763B6,0.00000128%,product holder
0xF1Ac56a6a75BCBd915D48bd23605f24E472398a2,0.00000127%,product holder
0x20491e5Db0490f98557Dc9a557439c8F43ef6Bbc,0.00000127%,product holder
0x53c372Ce37326C2949734a054721Fd54b75cBD51,0.00000127%,product holder
0xFD23C34a299282D0a1562E25b8b85d5822C25E13,0.00000127%,product holder
0x494b01d47Bf88E3F5976C650D97bcAb11cCbeA10,0.00000127%,product holder
0x903B722fa153E9d0618A86D5b4a12AcD58b06051,0.00000127%,product holder
0xCA590551c68a1a67d54770Efe8d89c0276Df956f,0.00000127%,product holder
0x9edc4B84dD7DcE49daF6Ab6f126B36e760DDcC3C,0.00000127%,product holder
0xEa09616071f14a708e6E99Fc3d2AABE8E7DDc6b4,0.00000126%,product holder
0x66AE89f40599C5269930F395757d43bc688BF506,0.00000126%,product holder
0xD5a7a1C6757D59fED9923CE814364d0699f7a388,0.00000126%,product holder
0xa8131e3ABc2696d1148BC546F1D36dEcE81DC44A,0.00000126%,product holder
0x41399F948128374602c9d06ECDBdc35572c37CA0,0.00000126%,product holder
0x9258fd328Edc0cb21a5f177233B5F741CBEF798e,0.00000126%,product holder
0x343938Aa0c21CD7b22f46480FE6bc83ADDc56E12,0.00000126%,product holder
0xa34D52A362e19C9bBD517004Deb4CD208cE22f7D,0.00000126%,product holder
0xd861415F6703ab50Ce101C7E6f6A80ada1FC2B1c,0.00000126%,product holder
0x3abe73A993FF8ea1F41E9482020612e061C1C731,0.00000125%,product holder
0xC373f2C4efFD31626c79eFCd891aA7759cF61886,0.00000124%,product holder
0x59a23fd13fAb7b95AD5d87862108FeD350638106,0.00000124%,product holder
0x41617E0D994f3FDF3B1E1eca531B317f4Fc9374d,0.00000124%,product holder
0x264094c91fC868A8dF7BC0Fa5f6A3B15D6Ff1365,0.00000124%,product holder
0xC476Bb1A0c846B702224139203Ae693D40DE4aAC,0.00000123%,product holder
0x12E6b90Ded9D7849FF4907438aFE2eA2a8Ffe645,0.00000123%,product holder
0x62bd5F6e5CF4F684DA9846452100F36Ca0Ab3e01,0.00000122%,product holder
0x836643f81312E79680c06F32c4F4de48C7E77ea8,0.00000122%,product holder
0x32F5De0D8F24094C660979Ae34772985a1a8C831,0.00000122%,product holder
0xD2a9d3baE6E42a9B1348BA4a2dE75532dEa24255,0.00000121%,product holder
0xbcC7655c14578f48184352598052EF9b40A5F4bF,0.00000120%,product holder
0x9fC440A1185497A988443d5ca151D8E0127995B7,0.00000120%,product holder
0xAC8BBd8AFEb64104375613bCae4D2A5A794Fc471,0.00000120%,product holder
0x5cF6eBA819779B2964f8B6Bc79457cA66B8C8982,0.00000119%,product holder
0x3DFbd4050FFeb94836d2EC50ef7426766a467db8,0.00000119%,product holder
0x6F37B336d4f1824b69178A43CF0CD8e230604728,0.00000119%,product holder
0xD46789d08Dc2B232D1c9d7e218D3Ac06594f0B93,0.00000119%,product holder
0x0d41a350d7549De7cE3EA59b5BD678b7d8a268f0,0.00000118%,product holder
0x2Ec1D43CD4E22A7AA8b9e726b989E46901487Cde,0.00000118%,product holder
0x89ED5d9F29789c0C55F415bbCd2bA259882307C0,0.00000117%,product holder
0x040479ea0dD9499befF5b8E6b36948c91165EF38,0.00000117%,product holder
0x0205c849dB77B08977B46FD51A07620EBE836208,0.00000116%,product holder
0x248d96DC324882c8a0Be392fBa1390ae5221CAbA,0.00000115%,product holder
0x4778300FB7068FAC4743Ad6a10880531a8308Ff3,0.00000115%,product holder
0xDEf0bfFA9046B2c158498A0E9C90987B2C6B92e2,0.00000115%,product holder
0x240b69cFB79Ee35FCB0A5feeE604cf8c60D21D1F,0.00000115%,product holder
0xa04f7084DF9a4A3caD5655f90a8A5198a4bFaF34,0.00000115%,product holder
0x910269EE976aeC4d93138A1861a52a0301D06E4C,0.00000114%,product holder
0xd5a13716d0917675bFdD5e6dbC7E3896EACa4CE9,0.00000114%,product holder
0x7DCA9381E980EbD8C52C7B28c236642F580A8b7d,0.00000114%,product holder
0xDD248ef69C81eA8981A5Bb29e06BEcbaf35388b5,0.00000113%,product holder
0x1C6Ac2177798fe78109818A9D5bB48D9161E70Cb,0.00000113%,product holder
0xc433D08EC90c909e2aEaB516518E602A00151764,0.00000113%,product holder
0x00e5F7D58091b8F4bd4928dD5d44c2484d49FaE8,0.00000113%,product holder
0xBFC4c6976025213e98f3B1BE56407148e0084219,0.00000113%,product holder
0x7b2aEF922CaCE6Ed4b0bA971aAE24B6876518AA8,0.00000113%,product holder
0x8d32f7a41a6E11312653648c86f22e5d191D8E85,0.00000113%,product holder
0xDC26aa7B5f112faACe08bc98CF60E3c0d30b1f27,0.00000112%,product holder
0xE6EFd4b748Af7108386f97114Bf3a9D4977D08B5,0.00000112%,product holder
0xA0FEE173B2BF730B4F7f58847D3D6a28F9224cC0,0.00000112%,product holder
0xc0453a7D5Be7290137B5E62Fbe43c481C33A151D,0.00000112%,product holder
0x3d4de9075f9A54Ae0D36577fDe533ce7dc6079E5,0.00000112%,product holder
